,homeType,hasGarage,hasCooling,hasHeating,hasView,yearBuilt,latestPrice,latest_saleyear,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
11593,Single Family,True,True,True,True,1966,275000.0,2018,9626.0,1273.0,2.0,2,1
11594,Single Family,True,True,True,True,1967,375000.0,2018,8886.0,1559.0,2.0,4,1
11595,Single Family,True,True,True,False,1968,326000.0,2019,7840.0,1752.0,2.0,4,1
11596,Single Family,True,True,True,True,1967,325000.0,2020,8929.0,2225.0,2.0,3,1
11597,Single Family,True,True,True,False,1969,249900.0,2020,9496.0,1508.0,2.0,3,1
11598,Single Family,True,True,True,False,1959,380000.0,2019,8712.0,1442.0,2.0,4,1
11599,Single Family,False,True,True,False,1968,290000.0,2019,10585.0,1752.0,2.5,3,2
11600,Single Family,False,True,True,False,1968,405000.0,2018,8494.0,1665.0,2.0,3,1
11601,Single Family,True,True,True,False,1970,199000.0,2018,10280.0,2286.0,3.0,4,1
11602,Single Family,True,True,True,False,1969,399900.0,2020,7840.0,1932.0,3.0,4,2
11603,Single Family,False,True,True,False,1970,315000.0,2019,10802.0,1922.0,2.0,3,1
11604,Single Family,False,True,True,False,1970,459000.0,2018,10236.0,1702.0,2.0,3,1
11605,Single Family,False,True,True,False,1959,475000.0,2019,8668.0,1440.0,2.0,3,1
11606,Single Family,True,True,True,False,1968,499500.0,2020,9801.0,1715.0,3.0,4,2
11607,Single Family,False,True,True,False,1961,119900.0,2019,10367.0,1420.0,2.0,3,1
11608,Single Family,True,True,True,True,1961,440000.0,2020,8712.0,1431.0,2.0,3,1
11609,Single Family,False,True,True,False,1958,350000.0,2019,9016.0,1698.0,2.0,3,1
11610,Single Family,False,True,True,False,1963,465000.0,2020,7361.0,1636.0,3.0,4,1
11611,Single Family,True,True,True,False,1962,399000.0,2020,7405.0,986.0,1.0,3,1
11612,Single Family,True,True,True,False,1966,179000.0,2019,7797.0,1457.0,2.0,3,1
11613,Single Family,True,True,True,False,1961,229900.0,2018,10236.0,1735.0,2.0,3,1
11614,Single Family,True,True,True,False,1965,350000.0,2019,11761.2,1590.0,2.0,3,1
11615,Single Family,True,True,True,False,1960,412000.0,2019,10105.0,1494.0,2.0,3,1
11616,Single Family,False,True,True,False,1965,284900.0,2020,7274.0,1731.0,2.0,3,1
11617,Single Family,True,True,True,False,1967,617000.0,2020,7927.0,2715.0,3.0,4,2
11618,Single Family,False,True,True,False,1962,309900.0,2018,8886.0,1372.0,1.0,3,1
11619,Single Family,True,True,True,False,1967,460000.0,2020,8494.0,2040.0,2.0,3,1
11620,Single Family,False,True,True,False,1964,465000.0,2018,8450.0,1815.0,2.0,4,1
11621,Single Family,False,True,True,False,1956,329900.0,2018,7187.0,1227.0,2.0,3,1
11622,Single Family,False,True,True,False,1966,252000.0,2018,11761.2,2336.0,2.0,4,1
11623,Single Family,False,True,True,False,1963,159000.0,2018,7884.0,1188.0,2.0,3,1
11624,Single Family,False,True,True,False,1964,575000.0,2018,35283.60000000001,1560.0,2.0,3,1
11625,Apartment,False,True,True,False,1971,515000.0,2018,7840.0,3808.0,0.0,0,2
11626,Single Family,True,True,True,False,1960,369900.0,2020,15681.6,939.0,1.0,3,1
11627,Single Family,True,True,True,False,1967,425000.0,2020,8377.0,1577.0,2.0,3,1
11628,Single Family,False,True,True,False,1959,415000.0,2018,9583.0,1318.0,2.0,3,1
11629,Single Family,True,True,True,False,1965,455000.0,2018,13068.0,1659.0,2.0,3,1
11630,Single Family,True,True,True,False,1964,399900.0,2018,8102.0,1654.0,2.0,3,1
11631,Single Family,False,True,True,False,1956,449950.0,2020,7100.0,1525.0,2.0,3,1
11632,Single Family,True,True,True,False,1962,535000.0,2020,11761.2,1801.0,3.0,4,1
11633,Single Family,True,True,True,False,1969,419900.0,2019,11761.2,1837.0,2.0,3,1
11634,Single Family,True,True,True,False,1968,340000.0,2020,10541.0,1541.0,2.0,4,1
11635,Single Family,True,True,True,False,1969,499900.0,2020,10454.0,2100.0,3.0,4,2
11636,Single Family,True,True,True,False,1966,449900.0,2020,8363.0,1514.0,2.0,3,1
11637,Single Family,False,True,True,False,1963,299000.0,2018,9147.0,1229.0,2.0,3,1
11638,Single Family,False,True,True,False,1956,404900.0,2019,9147.0,2065.0,3.0,4,1
11639,Single Family,False,True,True,False,1962,417500.0,2019,8668.0,1206.0,2.0,3,1
11640,Single Family,False,True,True,False,1966,260000.0,2019,7013.0,2430.0,3.0,4,2
11641,Single Family,False,True,True,False,1966,309000.0,2019,7405.0,1664.0,3.0,3,2
11642,Single Family,True,True,True,False,1963,435000.0,2020,9626.0,1596.0,2.0,3,1
11643,Single Family,True,True,True,False,1958,297000.0,2019,8276.0,888.0,1.0,2,1
11644,Single Family,True,True,True,False,1968,450000.0,2018,9539.0,1611.0,2.0,3,1
11645,Single Family,True,True,True,True,1969,454400.0,2019,10890.0,2016.0,3.0,4,1
11646,Single Family,False,True,True,False,1966,330000.0,2020,14810.4,2031.0,3.0,5,1
11647,Single Family,True,True,True,False,1961,480000.0,2020,8276.0,1397.0,2.0,3,1
11648,Single Family,False,True,True,False,1964,395000.0,2019,11325.6,1516.0,2.0,4,1
11649,Single Family,True,True,True,True,1963,318000.0,2018,8058.0,800.0,1.0,2,1
11650,Single Family,True,True,True,True,1968,239000.0,2020,10454.0,1519.0,2.0,3,2
11651,Single Family,False,True,True,False,1966,335000.0,2018,16552.8,2061.0,2.0,4,1
11652,Single Family,True,True,True,True,1967,449000.0,2020,8276.0,1373.0,2.0,3,1
11653,Single Family,True,True,True,False,1962,599987.0,2020,8407.0,1776.0,2.0,4,1
11654,Single Family,True,True,True,False,1968,329000.0,2018,8712.0,1381.0,2.0,3,1
11655,Single Family,True,True,True,False,1969,328000.0,2020,30492.0,1772.0,2.0,3,1
11656,Single Family,False,True,True,False,1964,419950.0,2019,10454.0,1304.0,2.0,3,1
11657,Single Family,False,True,True,False,1960,350000.0,2020,10062.0,1144.0,2.0,3,1
11658,Single Family,True,True,True,False,1961,400000.0,2020,9713.0,1164.0,1.0,3,1
11659,Single Family,False,True,True,False,1966,440500.0,2019,9583.0,1497.0,2.0,3,1
11660,Townhouse,False,True,True,False,1985,215000.0,2018,6534.0,1205.0,3.0,2,2
11661,Single Family,False,True,True,False,1964,325000.0,2018,11325.6,1600.0,2.0,3,1
11662,Single Family,False,True,True,False,2003,260000.0,2020,9408.0,1450.0,3.0,4,2
11663,Single Family,False,True,True,False,1961,399000.0,2019,8712.0,1450.0,2.0,3,1
11664,Single Family,False,True,True,False,1962,359900.0,2019,7361.0,1364.0,2.0,3,1
11665,Single Family,False,True,True,True,1971,379500.0,2019,14810.4,1694.0,1.7,3,1
11666,Single Family,False,True,True,False,1966,489900.0,2018,8276.0,2055.0,3.0,4,2
11667,Single Family,False,True,True,False,1970,365000.0,2018,22651.2,1985.0,3.0,4,2
11668,Single Family,True,True,True,True,1964,495000.0,2020,8799.0,1889.0,2.0,3,1
11669,Single Family,True,True,True,False,1959,412000.0,2020,7840.0,1029.0,1.0,3,1
11670,Single Family,True,True,True,False,1960,169000.0,2018,10193.0,1217.0,2.0,3,1
11671,Single Family,True,True,True,False,1967,447500.0,2020,8058.0,1387.0,2.0,3,1
11672,Single Family,True,True,True,False,2014,650000.0,2020,9496.0,2002.0,2.5,3,2
11673,Single Family,True,True,True,False,1967,399000.0,2020,14374.8,1448.0,2.0,4,1
11674,Single Family,True,True,True,False,1996,329900.0,2019,8102.0,1078.0,2.0,3,1
11675,Single Family,False,True,True,False,1958,385000.0,2020,7666.0,1158.0,1.0,3,1
11676,Single Family,True,True,True,False,1968,146000.0,2020,9801.0,1359.0,2.0,3,1
11677,Single Family,True,True,True,False,1957,137700.0,2020,7884.0,960.0,1.0,3,1
11678,Single Family,True,True,True,False,1961,153900.0,2020,7361.0,1444.0,2.0,3,1
11679,Single Family,True,True,True,False,1995,225000.0,2019,7448.0,1913.0,3.0,4,2
11680,Single Family,True,True,True,True,1971,395600.0,2019,11325.6,2249.0,4.0,4,1
11681,Single Family,False,True,True,True,1956,310000.0,2019,7424.0,1025.0,1.0,3,1
11682,Single Family,True,True,True,False,1957,350000.0,2019,12196.8,1332.0,2.0,3,1
11683,Single Family,False,True,True,False,1962,435000.0,2019,9583.0,1653.0,3.0,4,1
11684,Single Family,False,True,True,False,1969,449000.0,2019,7753.0,800.0,1.0,1,1
11685,Single Family,False,True,True,False,1962,385000.0,2018,9147.0,1580.0,2.0,3,1
11686,Single Family,True,True,True,False,1968,375000.0,2018,8145.0,1402.0,2.0,4,1
11687,Single Family,True,True,True,False,1957,284900.0,2018,7623.0,798.0,1.0,2,1
11688,Single Family,True,True,True,True,1959,349900.0,2019,8842.0,1141.0,2.0,3,1
11689,Single Family,True,True,True,False,1967,215000.0,2020,10890.0,1352.0,2.0,3,1
11690,Multiple Occupancy,False,True,True,False,1959,299000.0,2018,8433.0,1579.0,2.5,3,1
11691,Single Family,True,True,True,False,1985,325000.0,2020,8886.0,1647.0,2.0,3,2
11692,Single Family,True,True,True,False,1958,325000.0,2018,8712.0,933.0,1.0,3,1
11693,Single Family,True,True,True,False,1959,435000.0,2020,8319.0,1372.0,2.0,3,1
11694,Single Family,True,True,True,False,1963,497500.0,2020,16552.8,1945.0,2.0,3,1
11695,Single Family,False,True,True,False,1961,349900.0,2019,10410.0,1056.0,2.0,3,1
11696,Single Family,False,True,True,False,1964,400000.0,2018,23522.4,1677.0,2.0,3,1
11697,Single Family,True,True,True,False,1969,139975.0,2020,11325.6,1645.0,2.0,3,1
11698,Single Family,False,True,True,False,1969,469900.0,2019,8407.0,2144.0,3.0,4,2
11699,Single Family,True,True,True,False,1965,479900.0,2020,10759.0,1811.0,2.0,4,1
11700,Single Family,False,True,True,False,1961,435000.0,2020,8102.0,1350.0,2.0,4,1
11701,Single Family,True,True,True,False,1959,269900.0,2018,7318.0,932.0,1.0,3,1
11702,Single Family,True,True,True,False,1967,389000.0,2020,9539.0,1481.0,2.0,3,1
11703,Single Family,True,True,True,True,1984,419900.0,2018,24829.2,1572.0,2.0,3,1
11704,Single Family,False,True,True,False,1958,340000.0,2020,9931.0,1068.0,1.0,3,1
11705,Single Family,False,True,True,False,1959,425000.0,2019,8145.0,1367.0,2.0,3,1
11706,Single Family,True,True,True,False,1964,450000.0,2020,6442.0,1356.0,2.0,3,1
11707,Single Family,False,True,True,False,1965,449900.0,2019,10018.0,1564.0,2.0,3,1
11708,Single Family,True,True,True,False,1961,524900.0,2020,7827.0,1597.0,3.0,3,1
11709,Single Family,True,True,True,False,1956,240000.0,2019,8842.0,1645.0,2.0,3,1
11710,Single Family,False,True,True,False,1963,620000.0,2018,21344.4,3143.0,3.0,4,1
11711,Single Family,False,True,True,False,1963,208000.0,2019,7405.0,1615.0,3.0,4,2
11712,Single Family,True,True,True,False,1962,345000.0,2020,8929.0,1005.0,1.0,3,1
11713,Single Family,False,True,True,False,1954,349990.0,2020,9278.0,1350.0,2.0,3,1
11714,Single Family,False,True,True,False,1959,369900.0,2019,9060.0,1380.0,2.0,2,1
11715,Multiple Occupancy,False,True,True,False,2002,219000.0,2020,13939.2,1750.0,2.0,5,2
11716,Single Family,False,True,True,False,1967,400000.0,2020,7840.0,2054.0,3.0,3,2
11717,Single Family,False,True,True,False,1959,415000.0,2020,8494.0,1120.0,2.0,3,1
11718,Residential,True,True,True,False,1979,365000.0,2020,15681.6,1631.0,2.0,3,1
11719,Single Family,False,True,True,False,2020,575000.0,2020,13068.0,1471.0,3.0,3,1
11720,Single Family,False,True,True,False,2014,485000.0,2019,2003.0,1963.0,3.0,3,3
11721,Condo,False,True,True,False,2016,464900.0,2018,3650.0,1450.0,3.0,3,2
11722,Single Family,False,True,True,False,1959,179900.0,2018,8973.0,960.0,1.0,3,1
11723,Single Family,True,True,True,False,1950,410000.0,2019,8058.0,1376.0,2.0,3,1
11724,Single Family,True,True,True,True,1949,298000.0,2020,8478.0,1248.0,1.0,2,1
11725,Single Family,True,True,True,True,1963,399900.0,2020,12196.8,1829.0,2.0,3,1
11726,Single Family,False,True,True,False,1965,350000.0,2018,8407.0,1378.0,2.0,3,1
11727,Single Family,False,False,False,False,1952,279900.0,2018,8712.0,1105.0,1.0,3,2
11728,Single Family,True,True,True,False,1959,359000.0,2020,6534.0,1375.0,3.0,4,1
11729,Single Family,False,True,True,False,1964,255000.0,2018,8319.0,1127.0,2.0,3,1
11730,Single Family,False,True,True,False,1933,230000.0,2018,7535.0,764.0,2.0,1,1
11731,Single Family,True,True,True,False,1965,549500.0,2020,5758.0,1586.0,2.0,3,1
11732,Single Family,True,True,True,False,1967,142000.0,2020,7800.0,1058.0,2.0,3,1
11733,Single Family,True,True,True,False,1967,417500.0,2019,7840.0,1328.0,2.0,3,1
11734,Single Family,False,True,True,False,1954,349000.0,2018,10018.0,1327.0,2.0,3,1
11735,Single Family,False,True,True,False,1951,249500.0,2019,7405.0,1080.0,1.0,2,1
11736,Single Family,True,True,True,False,2019,450000.0,2020,7405.0,1034.0,3.0,2,1
11737,Single Family,False,True,True,False,2014,389900.0,2018,2570.0,1338.0,3.0,3,2
11738,Single Family,True,True,True,True,1963,329000.0,2019,11325.6,1854.0,4.0,4,2
11739,Single Family,False,True,True,False,1951,330000.0,2018,7405.0,844.0,1.0,2,1
11740,Condo,True,True,True,True,2007,400000.0,2018,4621.0,1682.0,3.0,3,2
11741,Single Family,False,True,True,False,1968,425000.0,2019,9583.0,1616.0,2.0,3,1
11742,Single Family,False,True,True,False,1963,429900.0,2018,8189.0,1819.0,3.0,3,2
11743,Single Family,False,True,True,True,1964,310000.0,2018,12196.8,1534.0,2.0,3,1
11744,Other,True,True,True,True,2015,415000.0,2020,2347.0,1121.0,0.0,2,2
11745,Single Family,True,True,True,True,1951,264000.0,2021,7623.0,1028.0,1.0,3,1
11746,Single Family,True,True,True,True,1953,399900.0,2020,6865.0,1128.0,1.0,3,1
11747,Single Family,True,True,True,True,1963,209900.0,2018,9888.0,1874.0,2.0,4,2
11748,Single Family,False,True,True,False,1963,437500.0,2019,7840.0,1534.0,2.0,3,1
11749,Single Family,False,True,True,False,1968,234000.0,2018,8015.0,1658.0,3.0,4,1
11750,Single Family,True,True,True,False,1952,345000.0,2019,10628.0,1015.0,1.0,2,1
11751,Single Family,False,True,True,False,1959,335000.0,2019,10454.0,1208.0,2.0,3,1
11752,Single Family,True,True,True,False,1954,349900.0,2019,7492.0,1168.0,2.0,3,1
11753,Single Family,False,True,True,False,1978,289900.0,2019,9278.0,1232.0,1.0,4,1
11754,Single Family,False,True,True,False,1954,345000.0,2018,6838.0,1248.0,1.0,3,1
11755,Single Family,True,True,True,False,1956,498000.0,2020,9931.0,1988.0,3.0,3,2
11756,Single Family,True,True,True,False,1958,350000.0,2018,9365.0,1092.0,1.0,3,1
11757,Single Family,False,True,True,False,1953,359000.0,2019,7187.0,1080.0,1.0,2,1
11758,Single Family,True,True,True,False,2000,325000.0,2020,9060.0,1090.0,2.0,3,1
11759,Single Family,True,True,True,True,2016,599000.0,2020,3289.0,1759.0,3.0,4,2
11760,Condo,True,True,True,False,2014,400000.0,2018,2570.0,1338.0,3.0,3,2
11761,Single Family,True,True,True,True,1954,424900.0,2018,7535.0,1102.0,1.0,3,1
11762,Single Family,True,True,True,False,1952,415000.0,2019,8145.0,1126.0,1.0,3,1
11763,Single Family,False,True,True,False,2014,480000.0,2018,3267.0,1549.0,3.0,3,2
11764,Single Family,False,True,True,False,1962,589000.0,2018,8842.0,1824.0,2.0,4,1
11765,Single Family,False,True,True,False,1960,274900.0,2020,9099.0,2216.0,4.0,6,1
11766,Single Family,False,True,True,False,1964,399900.0,2019,7623.0,1389.0,3.0,3,2
11767,Single Family,True,True,True,False,1963,335000.0,2020,7318.0,1158.0,2.0,3,1
11768,Single Family,False,True,True,False,1962,420000.0,2018,8712.0,1564.0,1.0,3,1
11769,Single Family,True,True,True,False,2014,397500.0,2020,4486.0,908.0,2.0,2,2
11770,Single Family,False,True,True,False,1968,287000.0,2019,7840.0,1282.0,1.0,3,1
11771,Single Family,True,True,True,False,1950,325000.0,2020,6926.0,832.0,1.0,2,1
11772,Single Family,False,True,True,False,1952,450000.0,2019,11325.6,1530.0,2.0,3,1
11773,Single Family,True,True,True,False,1976,524900.0,2019,9539.0,1583.0,3.0,4,1
11774,Single Family,True,True,True,False,1951,300000.0,2019,9104.0,992.0,1.0,2,2
11775,Townhouse,True,True,True,False,2015,390000.0,2018,2339.0,1284.0,3.0,3,2
11776,Townhouse,False,True,True,False,2014,410000.0,2019,2570.0,1408.0,3.0,3,2
11777,Multiple Occupancy,False,True,True,False,1947,279000.0,2018,6969.0,1376.0,2.0,2,1
11778,Single Family,True,False,False,False,1948,380000.0,2019,9147.0,1080.0,1.0,3,1
11779,Single Family,True,True,True,False,1955,309900.0,2018,6272.0,1301.0,1.0,3,1
11780,Condo,False,True,True,True,1949,425000.0,2019,8712.0,1220.0,2.0,3,1
11781,Single Family,False,True,True,False,1956,350000.0,2019,7579.0,900.0,1.0,2,1
11782,Single Family,False,True,True,False,1962,365000.0,2018,7710.0,1112.0,2.0,3,1
11783,Single Family,False,True,True,False,1962,369000.0,2019,7666.0,1042.0,1.0,2,1
11784,Single Family,False,True,True,False,1948,299900.0,2018,9060.0,720.0,1.0,2,1
11785,Townhouse,False,True,True,True,2014,405305.0,2019,2570.0,1338.0,3.0,3,2
11786,Single Family,False,True,True,False,1962,350000.0,2019,7405.0,996.0,1.0,2,1
11787,Single Family,False,True,True,False,1952,614000.0,2020,7840.0,1705.0,2.0,3,1
11788,Single Family,True,True,True,False,1951,839500.0,2020,11325.6,2391.0,2.0,3,1
11789,Single Family,True,True,True,False,1952,425000.0,2018,8668.0,1513.0,2.0,3,1
11790,Single Family,True,True,True,False,1951,599900.0,2020,8407.0,1432.0,2.0,3,1
11791,Condo,False,True,True,False,2009,379900.0,2018,2482.0,1265.0,2.0,2,2
11792,Single Family,False,True,True,False,1952,265000.0,2020,6969.0,1080.0,2.0,3,1
11793,Single Family,True,True,True,False,1962,129000.0,2018,21344.4,1378.0,2.0,3,1
11794,Single Family,False,True,True,False,1962,444900.0,2020,7100.0,1224.0,2.0,4,1
11795,Single Family,True,True,True,False,1961,445000.0,2018,7143.0,2373.0,3.0,3,2
11796,Single Family,True,True,True,False,1955,175000.0,2018,9147.0,945.0,1.0,2,1
11797,Single Family,True,True,True,False,1953,357500.0,2018,9147.0,1196.0,1.0,3,1
11798,Single Family,True,True,True,False,1951,350000.0,2020,7013.0,1040.0,1.0,3,1
11799,Single Family,True,True,True,False,1953,580000.0,2020,8276.0,1827.0,2.0,4,1
11800,Single Family,True,True,True,False,2020,466400.0,2020,3484.0,1100.0,3.0,2,1
11801,Single Family,False,True,True,False,1966,335000.0,2018,7884.0,1164.0,2.0,3,1
11802,Single Family,False,True,True,True,1955,519900.0,2019,10332.0,1734.0,2.0,4,1
11803,Single Family,False,True,True,False,1965,225999.0,2019,7143.0,720.0,1.0,2,1
11804,Single Family,True,True,True,True,1955,475000.0,2020,8058.0,1040.0,1.0,2,1
11805,Single Family,True,True,True,False,1956,420000.0,2018,6838.0,1114.0,2.0,3,1
11806,Townhouse,True,True,True,True,2016,434900.0,2019,3159.0,1658.0,4.0,3,2
11807,Single Family,False,True,True,True,2011,560000.0,2018,7187.0,1641.0,2.0,3,1
11808,Single Family,True,False,True,False,1955,210000.0,2019,11325.6,1228.0,1.0,4,1
11809,Single Family,False,True,True,False,1959,520000.0,2018,14810.4,1696.0,2.0,3,1
11810,Single Family,True,True,True,False,1956,224900.0,2020,7971.0,937.0,1.0,3,1
11811,Single Family,True,True,True,False,1948,489900.0,2019,6969.0,1452.0,2.0,3,1
11812,Single Family,False,True,True,False,1958,594000.0,2020,7579.0,2114.0,2.0,4,1
11813,Single Family,True,True,True,False,1954,400000.0,2020,6708.0,1489.0,3.0,4,1
11814,Single Family,True,True,True,False,1955,725000.0,2020,9147.0,2114.0,3.0,5,1
11815,Single Family,True,True,True,False,1952,370000.0,2020,3484.0,722.0,1.0,2,1
11816,Single Family,False,True,True,False,1966,352957.0,2018,7753.0,1690.0,3.0,5,2
11817,Single Family,False,True,True,False,1954,435000.0,2018,6882.0,1264.0,2.0,3,1
11818,Townhouse,True,True,True,False,2015,405000.0,2020,1829.0,1162.0,3.0,2,2
11819,Single Family,False,True,True,False,1957,359500.0,2018,8973.0,1728.0,2.0,4,1
11820,Single Family,False,True,True,False,2014,235000.0,2019,7840.0,835.0,1.0,2,1
11821,Single Family,True,True,True,False,2014,463000.0,2018,3267.0,1433.0,3.0,3,2
11822,Townhouse,True,True,True,False,2013,525000.0,2020,2265.0,1743.0,3.0,3,2
11823,Single Family,True,True,True,False,2015,375000.0,2020,1874.0,1137.0,2.0,3,1
11824,Single Family,True,True,True,False,1952,395000.0,2018,8929.0,932.0,1.0,2,1
11825,Single Family,True,True,True,False,2017,1075000.0,2020,6969.0,2387.0,3.0,4,2
11826,Single Family,True,True,True,False,1957,300000.0,2019,8145.0,1202.0,2.0,3,1
11827,Single Family,False,True,True,False,1957,485000.0,2019,8276.0,1394.0,2.0,3,1
11828,Single Family,True,True,True,False,1950,489000.0,2018,10193.0,1150.0,1.0,3,1
11829,Single Family,False,True,True,True,1950,700000.0,2019,6751.0,1915.0,2.0,3,1
11830,Single Family,False,True,True,False,2005,515000.0,2019,8102.0,2485.0,3.0,5,1
11831,Single Family,True,True,True,False,1972,239995.0,2018,8712.0,1200.0,2.0,4,1
11832,Townhouse,True,True,True,False,2014,420000.0,2020,2570.0,1408.0,3.0,3,2
